"año","lanzamiento","institucion","nombre","nivelDelCurso","clase","estado","notaFinal"
2018,"Summer","UNITEC HN","Persona33337938034794708992","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","Fail",51.19
2018,"Summer","UNITEC HN","Persona1054138596255337856","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","Fail",16.25
2018,"Summer","UNITEC HN","Persona110091656366017952","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","Fail",12.3
2018,"Summer","UNITEC HN","Persona3623737589867431329792","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","Fail",15
2018,"Summer","UNITEC HN","Persona118917745165056491520","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","Fail",19.86
2018,"Summer","UNITEC HN","Persona389232345960227200","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","Fail",15
2018,"Summer","UNITEC HN","Persona4381116422330247168","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","Fail",53.12
2018,"Summer","UNITEC HN","Persona14566474913918226530304","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","Fail",17.6
2018,"Summer","UNITEC Mx","Persona3148679741443738697728","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","Fail",19.75
2018,"Summer","UNITEC Mx","Persona6642157039845801984","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","Fail",14.35
2018,"Summer","UnP","Persona4605446578","Basic 1","Escalona EN1 - Basic 1 (Summer 2018)","Fail",59.01
2018,"Summer","UnP","Persona343706450","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","Fail",12.6
2018,"Summer","UnP","Persona58138919","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","Fail",15
2018,"Summer","UnP","Persona664176312","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","Fail",20.24
2018,"Summer","UnP","Persona13486330924","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","Fail",20.53
2018,"Summer","UnP","Persona470214884938939","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","Fail",16.15
2018,"Summer","UPN","Persona18278726001595707817984","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","Fail",50.43
2018,"Summer","UPN","Persona81247636341138063360","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","Fail",17
2018,"Winter","AIEP","Persona33897098946845","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",43.87
2018,"Winter","AIEP","Persona1145872600867620","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",15.67
2018,"Winter","AIEP","Persona1310348099289810","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",54.88
2018,"Winter","AIEP","Persona1456371592077","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",45.07
2018,"Winter","CIBERTEC","Persona3178076636300953780224","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",27.49
2018,"Winter","CIBERTEC","Persona34814046219897822773248","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",38.34
2018,"Winter","CIBERTEC","Persona426381673743276908216320","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",13.56
2018,"Winter","CIBERTEC","Persona664317556748666011648","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",10.59
2018,"Winter","CIBERTEC","Persona742765998267386240","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",13
2018,"Winter","CIBERTEC","Persona3153064988372637696","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",58.63
2018,"Winter","EAD","Persona3148671179","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",14.75
2018,"Winter","EAD","Persona36235604200","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","Fail",14.1
2018,"Winter","EAD","Persona210185707920712","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",9
2018,"Winter","EAD","Persona235408432587155","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",53
2018,"Winter","EAD","Persona938808704","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",12
2018,"Winter","FG","Persona9389948896634710","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","Fail",11.43
2018,"Winter","FG","Persona360721745973282","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",29.56
2018,"Winter","FMU","Persona4143846542949","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",46.73
2018,"Winter","FMU","Persona14563699097","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",12
2018,"Winter","FPB","Persona31780777413","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",41.28
2018,"Winter","IBMR","Persona1310397427","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",14.09
2018,"Winter","IBMR","Persona47160703748","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","Fail",5.45
2018,"Winter","IBMR","Persona149065802","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","Fail",10.31
2018,"Winter","IBMR","Persona148710521286","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",8.37
2018,"Winter","UDLA CL","Persona3481408017284","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",10
2018,"Winter","UIC","Persona3481590171790","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",3
2018,"Winter","UiP","Persona3482567172524","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",14.01
2018,"Winter","UiP","Persona1189193852129169","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",15
2018,"Winter","UNAB","Persona3481403798902307028992","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",52.55
2018,"Winter","UNIFACS","Persona131034964956381","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",35.65
2018,"Winter","UNIFACS","Persona438073068126783","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",18.16
2018,"Winter","UNIFACS","Persona115401121360280992","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",34.74
2018,"Winter","UNIFACS","Persona2102405768026576128","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",31.54
2018,"Winter","UNIFACS","Persona995130209830358","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",12
2018,"Winter","UNINORTE","Persona4702566120","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","Fail",12.79
2018,"Winter","UNINORTE","Persona74276599826738","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","Fail",18.71
2018,"Winter","UNINORTE","Persona33798195415","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",27.93
2018,"Winter","UNINORTE","Persona1148538802747","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",47.69
2018,"Winter","UNINORTE","Persona1839732","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",14.87
2018,"Winter","UNINORTE","Persona87759397320978","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","Fail",14.55
2018,"Winter","UniRitter","Persona34370676635921","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",12.38
2018,"Winter","UNITEC Mx","Persona11009168061719","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",12
2018,"Winter","UnP","Persona34814247286","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",34.39
2018,"Winter","UnP","Persona11009165642","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","Fail",51.64
2018,"Winter","UPN","Persona998569627588532992","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",36.2
2018,"Winter","UPN","Persona42646239155778084864","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","Fail",15
2018,"Winter","UVM CL","Persona4605443971867752960","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","Fail",12.14
2018,"Fall","AIEP","Persona4735833402455","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",15
2018,"Fall","AIEP","Persona110091680054137","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",15
2018,"Fall","CIBERTEC","Persona46923142575305121792","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",22.16
2018,"Fall","CIBERTEC","Persona348140461334235185152","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",30.63
2018,"Fall","CIBERTEC","Persona110091969280755908608","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",18.35
2018,"Fall","FMU | FIAM FAAM","Persona110127979831","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",19.58
2018,"Fall","FMU | FIAM FAAM","Persona34819795921","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",32.67
2018,"Fall","FMU | FIAM FAAM","Persona11009165459","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",54.52
2018,"Fall","FMU | FIAM FAAM","Persona4143840225459","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","Fail",12
2018,"Fall","UAM","Persona11540111862599","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",13.33
2018,"Fall","UAM","Persona47021488494","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",20.98
2018,"Fall","UAM","Persona14869491646253","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",14.25
2018,"Fall","UAM","Persona47021488493","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",47.23
2018,"Fall","UAM","Persona31467605269753420","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","Fail",14.1
2018,"Fall","UAM","Persona38923259243","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","Fail",14.55
2018,"Fall","UAM","Persona471424791","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","Fail",52.33
2018,"Fall","UiP","Persona9008003763","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","Fail",23.65
2018,"Fall","UiP","Persona333346969090018","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","Fail",14.45
2018,"Fall","UNAB","Persona34814034701","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","Fail",51.06
2018,"Fall","UNIFACS","Persona11410569","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",15.3
2018,"Fall","UniFG","Persona3607633588","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",17.85
2018,"Fall","UNINORTE","Persona364930323","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",53
2018,"Fall","UNITEC HN","Persona57804673168682215966507008","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",16
2018,"Fall","UNITEC HN","Persona33337938034794708992","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","Fail",15
2018,"Fall","UNITEC Mx","Persona5756831956396167168","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",15
2018,"Fall","UNITEC Mx","Persona3148679741443738697728","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",11.55
2018,"Fall","UnP","Persona6641647521","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","Fail",2
2018,"Fall","UnP","Persona31780672084","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","Fail",14.1
2018,"Fall","UPN","Persona10687849803258521452544","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",1
2018,"Fall","UPN","Persona116795167456416624","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",52.18
2018,"Fall","UPN","Persona18278726001595707817984","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",34.1
2018,"Fall","UPN","Persona74276598664329536","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","Fail",52.18
2018,"Fall","UPN","Persona8134757550868557","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","Fail",41.5
2018,"Fall","UPN","Persona813683667906098176","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","Fail",55.92
2018,"Fall","UPN","Persona99504894955866720","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","Fail",57.07
2018,"Fall","UPN","Persona11010957329010094080","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","Fail",7.33
2018,"Fall","UPN","Persona4143846543029931","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","Fail",38.83
2019,"Spring","UnP","Persona234883232290","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",1.2
2019,"Spring","UVM CL","Persona114622953277","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","Fail",1.02
2019,"Spring","UDLA CL","Persona470214885071","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","Fail",13.5
2019,"Spring","UPN","Persona314682583151679045632","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","Fail",48.04
2019,"Spring","UPN","Persona4143846543029931","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","Fail",10.73
2019,"Spring","FMU | FIAM FAAM","Persona148701170177","Basic 1","Solano EN1 - Basic 1 (Spring 2019)","Fail",1.05
2019,"Spring","UAM","Persona43806588333","Basic 1","Solano EN1 - Basic 1 (Spring 2019)","Fail",10.44
2019,"Spring","UAM","Persona13103627023086","Basic 1","Solano EN1 - Basic 1 (Spring 2019)","Fail",35.74
2019,"Spring","UNIFACS","Persona99599789221774014545920","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",2.22
2019,"Spring","UnP","Persona58230672256","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",1.25
2019,"Spring","UniFG","Persona115401046","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","Fail",1.31
2019,"Spring","UDLA CL","Persona33897098946","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",1.43
2019,"Spring","UDLA CL","Persona4692242653","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",8.19
2019,"Spring","UNAB","Persona3149605","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",23.18
2019,"Spring","UNAB","Persona10541385987701665169408","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",2.69
2019,"Spring","UNITEC Mx","Persona148381641","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","Fail",14.81
2019,"Spring","UPN","Persona178269824","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","Fail",35.85
2019,"Spring","UPN","Persona31577588731792524","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","Fail",18.34
2019,"Spring","CIBERTEC","Persona36237965150379708416","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",17.38
2019,"Spring","CIBERTEC","Persona99539562497488496","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",47.15
2019,"Spring","UE Portugal","Persona105442486754","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","Fail",27.11
2018,"Spring","UEM","Persona1483816839634","Intermediate 1","Loya EN1 - Intermediate 1 (Spring 2018)","Fail",1
2018,"Spring","UEM","Persona3892314403034786","Intermediate 1","Loya EN1 - Intermediate 1 (Spring 2018)","Fail",54.08
2018,"Spring","UEM","Persona414368942382727","Intermediate 1","Loya EN1 - Intermediate 1 (Spring 2018)","Fail",59.32
2018,"Spring","UEM","Persona41439126213","Intermediate 1","Loya EN1 - Intermediate 1 (Spring 2018)","Fail",14
2018,"Spring","UEM","Persona99569996576485424","Intermediate 3","Labriny EN1 - Intermediate 3 (Spring 2018)","Fail",49.91
2018,"Spring","UEM","Persona314960521545024995328","Intermediate 3","Labriny EN1 - Intermediate 3 (Spring 2018)","Fail",8.67
2018,"Spring","UEM","Persona1054236279405571456","Intermediate 1","Loya EN1 - Intermediate 1 (Spring 2018)","Fail",57.33
2018,"Spring","UEM","Persona1385430408944146","Advanced 1","McKinnon EN1 - Advanced 1 (Spring 2018)","Fail",12.25
2018,"Spring","UEM","Persona94134493222251498831872","Advanced 1","Peters EN1 - Advanced 2 (Spring 2018)","Fail",15
2018,"Spring","UEM","Persona3481404614723547","Advanced 1","Peters EN1 - Advanced 3 (Spring 2018)","Fail",16.42
2018,"Spring","UEM","Persona3760473389632","Intermediate 2","Labriny EN1 - Intermediate 2 (Spring 2018)","Fail",17.26
2018,"Spring","UEM","Persona108756695481","Basic 1","Loya EN1 - Basic 1 (Spring 2018)","Fail",12.84
2018,"Spring","UEM","Persona414384097330216","Intermediate 3","Labriny EN1 - Intermediate 3 (Spring 2018)","Fail",57.9
2018,"Spring","UEM","Persona2100280962636","Basic 1","Loya EN1 - Basic 1 (Spring 2018)","Fail",12.75
2018,"Spring","UEM","Persona11407023187541970","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Fail",16.42
2018,"Spring","UEM","Persona1100916800480900","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Fail",33.23
2018,"Winter","UEM","Persona3481591854571298","Basic 3","Franklin EN1 - Basic 3 (Winter 2018)","Fail",15.08
2018,"Winter","UEM","Persona314960521545024995328","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",35.31
2018,"Winter","UEM","Persona3333470865955175424","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",15
2018,"Winter","UEM","Persona110091680131207086080","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",46.38
2018,"Winter","UEM","Persona110091652277637","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",15
2018,"Winter","UEM","Persona1145873037216348032","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",22.49
2018,"Winter","UEM","Persona13483371974626434","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",32.05
2018,"Winter","UEM","Persona46058844333982376","Intermediate 3","Hall EN1 - Intermediate 3 (Winter 2018)","Fail",20.85
2018,"Winter","UEM","Persona33379213804165","Advanced 1","Jodeck EN1 - Advanced 3 (Winter 2018)","Fail",57.56
2018,"Winter","UEM","Persona664907826262","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",54.84
2018,"Winter","UEM","Persona8149356907952","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",10.9
2018,"Winter","UEM","Persona314865260098846400","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",19.17
2018,"Winter","UEM","Persona9959926663477082112","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",37.83
2018,"Winter","UEM","Persona33331969197783","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",22.54
2018,"Winter","UEM","Persona33334789357992","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",15
2018,"Winter","UEM","Persona1100916800632169","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",20.2
2018,"Winter","UEM","Persona3481404601789932","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",13.5
2018,"Winter","UEM","Persona11009168002688368640","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",15.11
2018,"Winter","UEM","Persona110091680048235","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",23.02
2018,"Winter","UEM","Persona4263966909088451","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",15.86
2018,"Winter","UEM","Persona460544614344909184","Intermediate 2","Labriny EN1 - Intermediate 2 (Winter 2018)","Fail",18.58
2018,"Winter","UEM","Persona107192038743608","Advanced 1","Loya EN1 - Advanced 1 (Winter 2018)","Fail",12
2018,"Winter","UEM","Persona46922408432966","Advanced 1","Loya EN1 - Advanced 1 (Winter 2018)","Fail",9
2018,"Winter","UEM","Persona744426827385618","Advanced 1","Loya EN1 - Advanced 1 (Winter 2018)","Fail",16.67
2018,"Winter","UEM","Persona134848718251606343680","Advanced 1","Loya EN1 - Advanced 1 (Winter 2018)","Fail",32
2018,"Winter","UEM","Persona348140431691279168","Advanced 1","Loya EN1 - Advanced 2 (Winter 2018)","Fail",38.7
2018,"Winter","UEM","Persona33318781222333","Advanced 1","Loya EN1 - Advanced 3 (Winter 2018)","Fail",49.03
2018,"Winter","UEM","Persona25692606286","Advanced 1","Loya EN1 - Advanced 3 (Winter 2018)","Fail",18.23
2018,"Winter","UEM","Persona3481404614723547","Advanced 1","Loya EN1 - Advanced 3 (Winter 2018)","Fail",58.58
2018,"Winter","UEM","Persona114587041667131856","Advanced 1","Loya EN1 - Advanced 3 (Winter 2018)","Fail",58
2018,"Winter","UEM","Persona902060996863","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Fail",50.18
2018,"Winter","UEM","Persona21007565689641840","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Fail",56.76
2018,"Winter","UEM","Persona939202492442932","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Fail",14.3
2018,"Winter","UEM","Persona995691528945","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Fail",17
2018,"Winter","UEM","Persona47160703748111552","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Fail",52.24
2018,"Winter","UEM","Persona110091680037190768","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Fail",54
2018,"Winter","UEM","Persona348158208586471936","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Fail",14.22
2018,"Winter","UEM","Persona3892314403034786","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Fail",31
2018,"Winter","UEM","Persona4143689423825343","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Fail",14.82
2018,"Winter","UEM","Persona1310349649563696","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Fail",50.96
2018,"Winter","UEM","Persona10536280264211930","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",12.26
2018,"Winter","UEM","Persona108756695481","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",43.72
2018,"Winter","UEM","Persona46922394885621312","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",39.41
2018,"Winter","UEM","Persona4692242660104133","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",22.62
2018,"Winter","UEM","Persona4702145291366502","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",12.99
2018,"Winter","UEM","Persona81739244684188885975040","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",14.5
2018,"Winter","UEM","Persona93904847644411","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",31.11
2018,"Winter","UEM","Persona31486797423964956","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",30.85
2018,"Winter","UEM","Persona3333196919055","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",37.13
2018,"Winter","UEM","Persona3481398000963408","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",56
2018,"Winter","UEM","Persona348140431691279104","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",9.52
2018,"Winter","UEM","Persona348140461472355319808","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",56.3
2018,"Winter","UEM","Persona13103627021592","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",14.5
2018,"Winter","UEM","Persona4606319226215389","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","Fail",39.55
2018,"Winter","UEM","Persona361687730109138624","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",13.13
2018,"Winter","UEM","Persona4692240843541","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",14
2018,"Winter","UEM","Persona182047470076995617947648","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",20.03
2018,"Winter","UEM","Persona813089280471716224","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",7.5
2018,"Winter","UEM","Persona941344932218882","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",19.53
2018,"Winter","UEM","Persona2969723559045625","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",18.13
2018,"Winter","UEM","Persona3149605245377766912","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",17.82
2018,"Winter","UEM","Persona11009168002942","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",12
2018,"Winter","UEM","Persona348140460449101504","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",50.55
2018,"Winter","UEM","Persona348140460610529198080","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",41.36
2018,"Winter","UEM","Persona1100916800644690688","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",40.91
2018,"Winter","UEM","Persona38923259241964","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Fail",9
2018,"Fall","UEM","Persona333217","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",58.21
2018,"Fall","UEM","Persona10496238231487","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",13.93
2018,"Fall","UEM","Persona338547045057","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","Fail",31.3
2018,"Fall","UEM","Persona333337927830022520832","Advanced 1","Mckinnon EN1 - Advanced 1 (Fall 2018)","Fail",14.2
2018,"Fall","UEM","Persona257235845424832160","Advanced 1","Mckinnon EN1 - Advanced 1 (Fall 2018)","Fail",31.77
2018,"Fall","UEM","Persona99509718","Advanced 1","Mckinnon EN1 - Advanced 1 (Fall 2018)","Fail",16
2018,"Fall","UEM","Persona3148678519","Advanced 1","Mckinnon EN1 - Advanced 1 (Fall 2018)","Fail",14.83
2018,"Fall","UEM","Persona333442358049","Advanced 1","Mckinnon EN1 - Advanced 1 (Fall 2018)","Fail",58.08
2018,"Fall","UEM","Persona210075656896308","Advanced 1","Labriny EN1 - Advanced 1 (Fall 2018)","Fail",11.63
2018,"Fall","UEM","Persona21003364052394","Advanced 1","Labriny EN1 - Advanced 1 (Fall 2018)","Fail",21.24
2018,"Fall","UEM","Persona131034964956","Advanced 1","Labriny EN2 - Advanced 1 (Fall 2018)","Fail",14.05
2018,"Fall","UEM","Persona18397320804976","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","Fail",51.37
2018,"Fall","UEM","Persona94134493222251498831872","Advanced 1","Jodeck EN1 - Advanced 2 (Fall 2018)","Fail",14.45
2018,"Fall","UEM","Persona33379320201933","Advanced 1","Jodeck EN1 - Advanced 2 (Fall 2018)","Fail",14.25
2018,"Fall","UEM","Persona470214532334119","Advanced 1","Jodeck EN1 - Advanced 2 (Fall 2018)","Fail",1
2018,"Fall","UEM","Persona348140376025","Advanced 1","Jodeck EN2 - Advanced 2 (Fall 2018)","Fail",48.8
2018,"Fall","UEM","Persona31496052151248","Advanced 1","Jodeck EN2 - Advanced 2 (Fall 2018)","Fail",33.15
2018,"Fall","UEM","Persona1054049415422134","Advanced 1","Jodeck EN2 - Advanced 2 (Fall 2018)","Fail",13.9
2018,"Fall","UEM","Persona105413605143824777216","Advanced 1","Jodeck EN2 - Advanced 2 (Fall 2018)","Fail",55.75
2018,"Fall","UEM","Persona1100916522","Advanced 1","Jodeck EN2 - Advanced 2 (Fall 2018)","Fail",14.28
2018,"Fall","UEM","Persona3481398000963408","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","Fail",55.56
2018,"Fall","UEM","Persona114113212","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Fail",12
2018,"Fall","UEM","Persona1067797631816074","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Fail",27.9
2018,"Fall","UEM","Persona664907826262","Intermediate 2","Jonathan EN1 - Intermediate 2 (Fall 2018)","Fail",12.45
